what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1261542365956
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542366268
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542436525
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542442313
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542526882
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542546241
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542587763
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542593332
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542656809
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542656887
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542730724
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542999788
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261542999942
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261543005352
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261543006872
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261543010692
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261543138895
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261543139085
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1261543139725
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1261543139725
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1261543139725
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1261543139725
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1261543139725
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1261543139725
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1261543139725
