what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611094230
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611096738
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1261611101010
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611113899
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611142544
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611143074
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611152457
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611168647
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611172075
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611174904
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611183014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611198344
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611207548
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611243743
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611250460
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611288749
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611291425
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611325339
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1261611341890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611347704
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611381365
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611444896
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611490762
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611494335
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261611497332
