what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261867520991
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1261867521014
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261867525187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261867655541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261867657182
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261867672225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261867673305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261867857949
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1261867865453
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1261867865512
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261867875504
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261867914103
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261867914571
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261868162730
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261868480357
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261868480625
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261868483766
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261868483933
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261868489082
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261868491631
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1261868491719
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1261868492079
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1261868492876
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1261868492877
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1261868492879
