what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.emf.ant,2.4.0.v200906151043,"org.eclipse.emf.ant",1261868556026
stopped,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1261868556026
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1261868556026
stopped,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1261868556026
stopped,bundle,org.eclipse.wst.command.env.ui,1.1.2.v200811200248,"org.eclipse.wst.command.env.ui",1261868556026
stopped,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1261868556026
stopped,bundle,org.eclipse.mylyn.help.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.help.ui",1261868556026
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.2.0.v20091215-0000-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1261868556026
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.2.0.v20091215-0000-e3x,"org.eclipse.mylyn.wikitext.ui",1261868556026
stopped,bundle,org.eclipse.mylyn.wikitext.core,1.2.0.v20091215-0000-e3x,"org.eclipse.mylyn.wikitext.core",1261868556026
stopped,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1261868556026
