what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1261543182478
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1261543182478
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1261543182479
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1261543182479
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1261543182479
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1261543182479
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1261543182479
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v200908101420,"org.eclipse.wst.jsdt.core",1261543182479
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1261543182479
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1261543182479
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1261543182479
os,sysinfo,,,"win32",1261543182485
arch,sysinfo,,,"x86",1261543182485
ws,sysinfo,,,"win32",1261543182485
locale,sysinfo,,,"pt_BR",1261543182485
processors,sysinfo,,,"2",1261543182485
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1261543182485
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1261543182485
java.specification.name,sysinfo,,,"Java Platform API Specification",1261543182485
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1261543182485
java.specification.version,sysinfo,,,"1.6",1261543182485
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1261543182485
java.version,sysinfo,,,"1.6.0_14",1261543182485
java.vm.info,sysinfo,,,"mixed mode",1261543182485
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1261543182485
